MASS        E           DATA        ERR-S
137.        3.1         0.137243    0.00686667
137.        3.3         0.099718    0.00596672
137.        3.5         0.0906007   0.0057965
137.        3.7         0.0722285   0.00530616
137.        3.9         0.0682287   0.00526392
137.        4.1         0.0462899   0.00448416
137.        4.3         0.0421125   0.00428652
137.        4.5         0.036072    0.00402139
137.        4.7         0.0219915   0.00325454
137.        4.9         0.0188634   0.00301869
137.        5.1         0.0162525   0.00280494
137.        5.3         0.0111565   0.00236557
137.        5.5         0.00501962  0.00166502
137.        5.7         0.00698004  0.00190551
137.        5.9         0.00533614  0.00174314
137.        6.1         0.0103559   0.00247794
137.        6.3         0.00491804  0.00175985
137.        6.5         0.00293439  0.00135714
137.        6.7         0.00620266  0.00200195
137.        6.9         0.00192113  0.00116234
137.        7.1         0.0035525   0.00145831
137.        7.3         0.          0.
137.        7.5         0.00174106  0.00103345
137.        7.7         0.          0.
137.        7.9         0.          0.
137.        8.1         0.          0.
137.        8.3         0.          0.
137.        8.5         0.          0.
137.        8.7         0.          0.
137.        8.9         0.          0.
137.        9.1         0.          0.
137.        9.3         0.          0.
137.        9.5         0.          0.
137.        9.7         0.          0.
137.        9.9         0.          0.
137.        10.1        0.          0.
137.        10.3        0.          0.
137.        10.5        0.          0.
137.        10.7        0.          0.
137.        10.9        0.          0.
137.        11.1        0.          0.
137.        11.3        0.          0.
137.        11.5        0.          0.
137.        11.7        0.          0.
137.        11.9        0.          0.
137.        12.1        0.          0.
137.        12.3        0.          0.
137.        12.5        0.          0.
137.        12.7        0.          0.
137.        12.9        0.          0.
137.        13.1        0.          0.
137.        13.3        0.          0.
137.        13.5        0.          0.
137.        13.7        0.          0.
137.        13.9        0.          0.
137.        14.1        0.          0.
137.        14.3        0.          0.
137.        14.5        0.          0.
137.        14.7        0.          0.
137.        14.9        0.          0.
138.        0.1         0.286213    0.0122815
138.        0.3         0.635913    0.0133686
138.        0.5         0.702582    0.0119316
138.        0.7         0.686576    0.0114663
138.        0.9         0.646608    0.0111829
138.        1.1         0.588432    0.0108429
138.        1.3         0.52008     0.0103729
138.        1.5         0.462922    0.00998769
138.        1.7         0.392305    0.0093911
138.        1.9         0.342186    0.00893116
138.        2.1         0.286835    0.00834652
138.        2.3         0.245243    0.00786842
138.        2.5         0.193003    0.00714689
138.        2.7         0.185135    0.00715282
138.        2.9         0.143388    0.00640181
138.        3.1         0.125027    0.00611863
138.        3.3         0.0893009   0.00525129
138.        3.5         0.0874961   0.00532315
138.        3.7         0.0665129   0.00468401
138.        3.9         0.0502728   0.00418396
138.        4.1         0.0398754   0.00378008
138.        4.3         0.0387255   0.00386863
138.        4.5         0.0323547   0.00354845
138.        4.7         0.024018    0.003155
138.        4.9         0.0163984   0.0025539
138.        5.1         0.0188789   0.00285323
138.        5.3         0.0152426   0.00263097
138.        5.5         0.00960296  0.00209351
138.        5.7         0.0095201   0.00208613
138.        5.9         0.00659204  0.00185417
138.        6.1         0.0045996   0.00157164
138.        6.3         0.00407306  0.00145635
138.        6.5         0.005148    0.00164665
138.        6.7         0.00270236  0.00123993
138.        6.9         0.00424114  0.00151051
138.        7.1         0.0018868   0.00111321
138.        7.3         0.          0.
138.        7.5         0.          0.
138.        7.7         0.          0.
138.        7.9         0.          0.
138.        8.1         0.00188526  0.00113248
138.        8.3         0.          0.
138.        8.5         0.          0.
138.        8.7         0.          0.
138.        8.9         0.          0.
138.        9.1         0.          0.
138.        9.3         0.          0.
138.        9.5         0.          0.
138.        9.7         0.          0.
138.        9.9         0.          0.
138.        10.1        0.          0.
138.        10.3        0.          0.
138.        10.5        0.          0.
138.        10.7        0.          0.
138.        10.9        0.          0.
138.        11.1        0.          0.
138.        11.3        0.          0.
138.        11.5        0.          0.
138.        11.7        0.          0.
138.        11.9        0.          0.
138.        12.1        0.          0.
138.        12.3        0.          0.
138.        12.5        0.          0.
138.        12.7        0.          0.
138.        12.9        0.          0.
138.        13.1        0.          0.
138.        13.3        0.          0.
138.        13.5        0.          0.
138.        13.7        0.          0.
138.        13.9        0.          0.
138.        14.1        0.          0.
138.        14.3        0.          0.
138.        14.5        0.          0.
138.        14.7        0.          0.
138.        14.9        0.          0.
139.        0.1         0.306719    0.0119154
139.        0.3         0.679159    0.0132548
139.        0.5         0.731014    0.0116343
139.        0.7         0.696156    0.0109912
139.        0.9         0.643726    0.0106166
139.        1.1         0.611088    0.0104954
139.        1.3         0.515705    0.00981659
139.        1.5         0.452394    0.009377
139.        1.7         0.382656    0.00877833
139.        1.9         0.324537    0.00827525
139.        2.1         0.283313    0.00788378
139.        2.3         0.223521    0.00714654
139.        2.5         0.200003    0.00689894
139.        2.7         0.17099     0.00647964
139.        2.9         0.143279    0.00604692
139.        3.1         0.113879    0.0055314
139.        3.3         0.0955187   0.0051928
139.        3.5         0.0738362   0.00460808
139.        3.7         0.0652878   0.00439586
139.        3.9         0.0466643   0.0038218
139.        4.1         0.0383817   0.00354049
